"","","","","","","","","","","pred"
"680",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"681",0,7,0,0,3.23911204834556e-314,1.69423925345699e-95,3.23911204834556e-314,3.23911204834556e-314,3.23911204834556e-314,2
"682",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"683",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"684",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"685",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"686",0,3,0,0,4.47186710725867e-315,1.8873390227783e-41,4.47186710725867e-315,4.47186710725867e-315,4.47186710725867e-315,2
"687",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"688",0,8,0,0,4.35821079304229e-314,4.27714461412625e-109,4.35821079304229e-314,4.35821079304229e-314,4.35821079304229e-314,2
"689",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"690",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"691",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"692",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"693",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"694",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"695",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"696",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"697",0,3,0,0,4.47186710725867e-315,1.8873390227783e-41,4.47186710725867e-315,4.47186710725867e-315,4.47186710725867e-315,2
"698",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"699",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"700",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"701",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"702",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"703",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"704",0,4,0,0,8.15709559563666e-315,6.4594198951273e-55,8.15709559563666e-315,8.15709559563666e-315,8.15709559563666e-315,2
"705",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"706",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"707",0,13,0,0,1.02301951725614e-313,2.33460974448091e-177,1.02301951725614e-313,1.02301951725614e-313,1.02301951725614e-313,2
"708",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"709",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"710",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"711",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"712",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"713",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"714",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"715",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"716",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"717",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"718",0,3,0,0,4.47186710725867e-315,1.8873390227783e-41,4.47186710725867e-315,4.47186710725867e-315,4.47186710725867e-315,2
"719",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"720",0,6,0,0,2.22262370328933e-314,6.19609082552985e-82,2.22262370328933e-314,2.22262370328933e-314,2.22262370328933e-314,2
"721",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"722",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"723",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"724",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"725",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"726",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"727",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"728",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"729",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"730",0,3,0,0,4.47186710725867e-315,1.8873390227783e-41,4.47186710725867e-315,4.47186710725867e-315,4.47186710725867e-315,2
"731",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"732",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"733",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"734",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"735",0,5,0,0,1.3999669053574e-314,2.08004470248686e-68,1.3999669053574e-314,1.3999669053574e-314,1.3999669053574e-314,2
"736",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"737",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"738",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"739",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"740",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"741",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"742",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"743",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"744",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"745",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"746",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"747",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"748",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"749",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"750",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"751",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"752",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"753",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"754",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"755",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"756",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"757",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"758",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"759",0,6,0,0,2.22262370328933e-314,6.19609082552985e-82,2.22262370328933e-314,2.22262370328933e-314,2.22262370328933e-314,2
"760",0,7,0,0,3.23911204834556e-314,1.69423925345699e-95,3.23911204834556e-314,3.23911204834556e-314,3.23911204834556e-314,2
"761",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"762",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"763",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"764",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"765",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"766",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"767",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"768",0,3,0,0,4.47186710725867e-315,1.8873390227783e-41,4.47186710725867e-315,4.47186710725867e-315,4.47186710725867e-315,2
"769",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"770",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"771",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"772",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"773",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"774",0,3,0,0,4.47186710725867e-315,1.8873390227783e-41,4.47186710725867e-315,4.47186710725867e-315,4.47186710725867e-315,2
"775",0,6,0,0,2.22262370328933e-314,6.19609082552985e-82,2.22262370328933e-314,2.22262370328933e-314,2.22262370328933e-314,2
"776",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"777",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"778",0,4,0,0,8.15709559563666e-315,6.4594198951273e-55,8.15709559563666e-315,8.15709559563666e-315,8.15709559563666e-315,2
"779",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"780",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"781",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"782",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"783",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"784",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"785",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"786",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"787",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"788",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"789",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"790",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"791",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"792",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"793",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"794",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"795",0,3,0,0,4.47186710725867e-315,1.8873390227783e-41,4.47186710725867e-315,4.47186710725867e-315,4.47186710725867e-315,2
"796",0,5,0,0,1.3999669053574e-314,2.08004470248686e-68,1.3999669053574e-314,1.3999669053574e-314,1.3999669053574e-314,2
"797",0,8,0,0,4.35821079304229e-314,4.27714461412625e-109,4.35821079304229e-314,4.35821079304229e-314,4.35821079304229e-314,2
"798",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"799",0,7,0,0,3.23911204834556e-314,1.69423925345699e-95,3.23911204834556e-314,3.23911204834556e-314,3.23911204834556e-314,2
"800",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"801",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"802",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"803",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"804",0,3,0,0,4.47186710725867e-315,1.8873390227783e-41,4.47186710725867e-315,4.47186710725867e-315,4.47186710725867e-315,2
"805",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"806",0,6,0,0,2.22262370328933e-314,6.19609082552985e-82,2.22262370328933e-314,2.22262370328933e-314,2.22262370328933e-314,2
"807",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"808",0,3,0,0,4.47186710725867e-315,1.8873390227783e-41,4.47186710725867e-315,4.47186710725867e-315,4.47186710725867e-315,2
"809",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"810",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"811",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"812",0,7,0,0,3.23911204834556e-314,1.69423925345699e-95,3.23911204834556e-314,3.23911204834556e-314,3.23911204834556e-314,2
"813",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"814",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"815",0,7,0,0,3.23911204834556e-314,1.69423925345699e-95,3.23911204834556e-314,3.23911204834556e-314,3.23911204834556e-314,2
"816",0,8,0,0,4.35821079304229e-314,4.27714461412625e-109,4.35821079304229e-314,4.35821079304229e-314,4.35821079304229e-314,2
"817",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"818",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"819",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"820",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"821",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"822",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"823",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"824",0,3,0,0,4.47186710725867e-315,1.8873390227783e-41,4.47186710725867e-315,4.47186710725867e-315,4.47186710725867e-315,2
"825",0,4,0,0,8.15709559563666e-315,6.4594198951273e-55,8.15709559563666e-315,8.15709559563666e-315,8.15709559563666e-315,2
"826",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"827",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"828",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"829",0,8,0,0,4.35821079304229e-314,4.27714461412625e-109,4.35821079304229e-314,4.35821079304229e-314,4.35821079304229e-314,2
"830",0,3,0,0,4.47186710725867e-315,1.8873390227783e-41,4.47186710725867e-315,4.47186710725867e-315,4.47186710725867e-315,2
"831",0,4,0,0,8.15709559563666e-315,6.4594198951273e-55,8.15709559563666e-315,8.15709559563666e-315,8.15709559563666e-315,2
"832",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"833",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"834",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"835",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"836",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"837",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"838",0,3,0,0,4.47186710725867e-315,1.8873390227783e-41,4.47186710725867e-315,4.47186710725867e-315,4.47186710725867e-315,2
"839",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"840",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"841",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"842",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"843",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"844",0,5,0,0,1.3999669053574e-314,2.08004470248686e-68,1.3999669053574e-314,1.3999669053574e-314,1.3999669053574e-314,2
"845",0,21,0,0,2.67835168290797e-313,9.38800801633313e-287,2.67835168290797e-313,2.67835168290797e-313,2.67835168290797e-313,2
"846",0,6,0,0,2.22262370328933e-314,6.19609082552985e-82,2.22262370328933e-314,2.22262370328933e-314,2.22262370328933e-314,2
"847",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"848",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"849",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"850",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"851",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"852",0,22,0,0,3.0147052699732e-313,1.98265725959587e-300,3.0147052699732e-313,3.0147052699732e-313,3.0147052699732e-313,2
"853",0,4,0,0,8.15709559563666e-315,6.4594198951273e-55,8.15709559563666e-315,8.15709559563666e-315,8.15709559563666e-315,2
"854",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"855",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"856",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"857",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"858",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"859",0,8,0,0,4.35821079304229e-314,4.27714461412625e-109,4.35821079304229e-314,4.35821079304229e-314,4.35821079304229e-314,2
"860",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"861",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"862",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"863",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"864",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"865",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"866",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"867",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"868",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"869",0,14,0,0,1.15998650214395e-313,4.96684085460152e-191,1.15998650214395e-313,1.15998650214395e-313,1.15998650214395e-313,2
"870",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"871",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"872",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"873",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"874",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"875",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"876",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"877",0,3,0,0,4.47186710725867e-315,1.8873390227783e-41,4.47186710725867e-315,4.47186710725867e-315,4.47186710725867e-315,2
"878",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"879",0,4,0,0,8.15709559563666e-315,6.4594198951273e-55,8.15709559563666e-315,8.15709559563666e-315,8.15709559563666e-315,2
"880",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"881",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"882",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"883",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"884",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"885",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"886",0,6,0,0,2.22262370328933e-314,6.19609082552985e-82,2.22262370328933e-314,2.22262370328933e-314,2.22262370328933e-314,2
"887",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"888",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"889",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"890",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"891",0,3,0,0,4.47186710725867e-315,1.8873390227783e-41,4.47186710725867e-315,4.47186710725867e-315,4.47186710725867e-315,2
"892",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"893",0,3,0,0,4.47186710725867e-315,1.8873390227783e-41,4.47186710725867e-315,4.47186710725867e-315,4.47186710725867e-315,2
"894",0,2,0,0,2.35018300551113e-315,5.28647006872018e-28,2.35018300551113e-315,2.35018300551113e-315,2.35018300551113e-315,2
"895",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"896",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"897",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"898",0,3,0,0,4.47186710725867e-315,1.8873390227783e-41,4.47186710725867e-315,4.47186710725867e-315,4.47186710725867e-315,2
